external_gene_name	reactome
smarcd3b	R-DRE-1430728
smarcd3b	R-DRE-9711123
smarcd3b	R-DRE-2262752
smarcd3b	R-DRE-8953897
nr2e1	R-DRE-383280
nr2e1	R-DRE-74160
nr2e1	R-DRE-73857
nr2e1	R-DRE-212436
mgat1b	R-DRE-964739
mgat1b	R-DRE-948021
mgat1b	R-DRE-446203
mgat1b	R-DRE-597592
mgat1b	R-DRE-392499
pola1	R-DRE-113510
pola1	R-DRE-113501
pola1	R-DRE-69166
pola1	R-DRE-69183
pola1	R-DRE-69190
pola1	R-DRE-69109
pola1	R-DRE-69186
pola1	R-DRE-69091
pola1	R-DRE-69242
pola1	R-DRE-69306
pola1	R-DRE-69239
pola1	R-DRE-69206
pola1	R-DRE-68962
pola1	R-DRE-69002
pola1	R-DRE-68952
pola1	R-DRE-453279
pola1	R-DRE-73886
pola1	R-DRE-180786
pola1	R-DRE-174430
pola1	R-DRE-174417
pola1	R-DRE-174411
pola1	R-DRE-157579
pola1	R-DRE-69278
pola1	R-DRE-1640170
	R-DRE-9758274
eif4e3	R-DRE-913531
eif4e3	R-DRE-1169408
eif4e3	R-DRE-1169410
eif4e3	R-DRE-168256
eif4e3	R-DRE-1280215
ltb4r2b	R-DRE-391906
ltb4r2b	R-DRE-391903
ltb4r2b	R-DRE-416476
ltb4r2b	R-DRE-388396
ltb4r2b	R-DRE-500792
ltb4r2b	R-DRE-373076
ltb4r2b	R-DRE-372790
ltb4r2b	R-DRE-162582
nmrk2	R-DRE-196807
nmrk2	R-DRE-196854
nmrk2	R-DRE-196849
nmrk2	R-DRE-1430728
trappc11	R-DRE-8876198
trappc11	R-DRE-9007101
trappc11	R-DRE-5653656
trappc11	R-DRE-199991
fpgs	R-DRE-196854
fpgs	R-DRE-196757
fpgs	R-DRE-196849
fpgs	R-DRE-1430728
spon2b	R-DRE-597592
spon2b	R-DRE-5173105
spon2b	R-DRE-5173214
spon2b	R-DRE-392499
tfam	R-DRE-75944
tfam	R-DRE-163282
tfam	R-DRE-74160
CACNA2D2	R-DRE-5576893
CACNA2D2	R-DRE-5576892
CACNA2D2	R-DRE-112308
CACNA2D2	R-DRE-422356
CACNA2D2	R-DRE-163685
CACNA2D2	R-DRE-5576891
CACNA2D2	R-DRE-397014
CACNA2D2	R-DRE-112316
CACNA2D2	R-DRE-112315
CACNA2D2	R-DRE-1430728
spred1	R-DRE-5658623
spred1	R-DRE-5658442
spred1	R-DRE-5654736
spred1	R-DRE-190236
spred1	R-DRE-9006934
spred1	R-DRE-5684996
spred1	R-DRE-5683057
spred1	R-DRE-5673001
spred1	R-DRE-162582
otud3	R-DRE-5689896
otud3	R-DRE-8948751
otud3	R-DRE-5688426
otud3	R-DRE-6807070
otud3	R-DRE-9006925
otud3	R-DRE-1257604
otud3	R-DRE-597592
otud3	R-DRE-392499
otud3	R-DRE-162582
tnr	R-DRE-3000178
tnr	R-DRE-1474244
wnt5b	R-DRE-3238698
wnt5b	R-DRE-4086400
wnt5b	R-DRE-3858494
wnt5b	R-DRE-195721
wnt5b	R-DRE-162582
LINGO1	R-DRE-193634
LINGO1	R-DRE-193697
LINGO1	R-DRE-73887
LINGO1	R-DRE-193704
LINGO1	R-DRE-162582
asns	R-DRE-8963693
asns	R-DRE-71291
asns	R-DRE-1430728
pcgf5b	R-DRE-8939243
pcgf5b	R-DRE-8878171
pcgf5b	R-DRE-74160
pcgf5b	R-DRE-73857
pcgf5b	R-DRE-212436
ncbp2	R-DRE-6803529
ncbp2	R-DRE-6807505
ncbp2	R-DRE-975956
ncbp2	R-DRE-72165
ncbp2	R-DRE-72202
ncbp2	R-DRE-159236
ncbp2	R-DRE-75955
ncbp2	R-DRE-674695
ncbp2	R-DRE-113418
ncbp2	R-DRE-72163
ncbp2	R-DRE-72172
ncbp2	R-DRE-927802
ncbp2	R-DRE-975957
ncbp2	R-DRE-77595
ncbp2	R-DRE-75067
ncbp2	R-DRE-72203
ncbp2	R-DRE-73856
ncbp2	R-DRE-72187
ncbp2	R-DRE-5654738
ncbp2	R-DRE-190236
ncbp2	R-DRE-8953854
ncbp2	R-DRE-74160
ncbp2	R-DRE-73857
ncbp2	R-DRE-9006934
ncbp2	R-DRE-162582
fbxl14b	R-DRE-983169
fbxl14b	R-DRE-983168
fbxl14b	R-DRE-1280218
fbxl14b	R-DRE-8951664
fbxl14b	R-DRE-168256
fbxl14b	R-DRE-597592
fbxl14b	R-DRE-392499
gab1	R-DRE-8875878
gab1	R-DRE-8875555
gab1	R-DRE-8851907
gab1	R-DRE-9027276
gab1	R-DRE-9006335
gab1	R-DRE-5654720
gab1	R-DRE-5654716
gab1	R-DRE-5654708
gab1	R-DRE-5654710
gab1	R-DRE-5654696
gab1	R-DRE-5654695
gab1	R-DRE-5654689
gab1	R-DRE-5654687
gab1	R-DRE-180292
gab1	R-DRE-8875656
gab1	R-DRE-8853659
gab1	R-DRE-2428928
gab1	R-DRE-74751
gab1	R-DRE-2428924
gab1	R-DRE-2404192
gab1	R-DRE-109704
gab1	R-DRE-112399
gab1	R-DRE-6806834
gab1	R-DRE-5654741
gab1	R-DRE-5654743
gab1	R-DRE-5654738
gab1	R-DRE-5654736
gab1	R-DRE-190236
gab1	R-DRE-177929
gab1	R-DRE-74752
gab1	R-DRE-9675108
gab1	R-DRE-422475
gab1	R-DRE-1266738
gab1	R-DRE-9006934
gab1	R-DRE-9006925
gab1	R-DRE-6811558
gab1	R-DRE-1963642
gab1	R-DRE-199418
gab1	R-DRE-1257604
gab1	R-DRE-1227986
gab1	R-DRE-162582
OXER1	R-DRE-3296197
OXER1	R-DRE-391903
OXER1	R-DRE-418594
OXER1	R-DRE-388396
OXER1	R-DRE-500792
OXER1	R-DRE-373076
OXER1	R-DRE-372790
OXER1	R-DRE-162582
necap2	R-DRE-8856828
necap2	R-DRE-8856825
necap2	R-DRE-5653656
necap2	R-DRE-199991
chia.3	R-DRE-2534343
chia.3	R-DRE-1474165
chia.3	R-DRE-1187000
chia.3	R-DRE-8935690
chia.3	R-DRE-189085
chia.3	R-DRE-8963743
chia.3	R-DRE-6798695
chia.3	R-DRE-168249
chia.3	R-DRE-168256
col17a1a	R-DRE-8948216
col17a1a	R-DRE-1650814
col17a1a	R-DRE-1442490
col17a1a	R-DRE-1474228
col17a1a	R-DRE-1474290
col17a1a	R-DRE-2022090
col17a1a	R-DRE-1474244
ino80b	R-DRE-5689603
ino80b	R-DRE-5688426
ino80b	R-DRE-73894
ino80b	R-DRE-5696399
ino80b	R-DRE-5696398
ino80b	R-DRE-5696394
ino80b	R-DRE-597592
ino80b	R-DRE-392499
ppat	R-DRE-8956320
ppat	R-DRE-15869
ppat	R-DRE-73817
ppat	R-DRE-1430728
hspb8	R-DRE-3371556
hspb8	R-DRE-3371571
hspb8	R-DRE-2262752
hspb8	R-DRE-8953897
	R-DRE-2173782
	R-DRE-2168880
	R-DRE-8957275
	R-DRE-381426
	R-DRE-5653656
drd4b	R-DRE-390651
drd4b	R-DRE-375280
drd4b	R-DRE-418594
drd4b	R-DRE-388396
drd4b	R-DRE-500792
drd4b	R-DRE-373076
drd4b	R-DRE-372790
drd4b	R-DRE-162582
rpl18	R-DRE-975956
rpl18	R-DRE-72689
rpl18	R-DRE-1799339
rpl18	R-DRE-72737
rpl18	R-DRE-72706
rpl18	R-DRE-72613
rpl18	R-DRE-156827
rpl18	R-DRE-927802
rpl18	R-DRE-975957
rpl18	R-DRE-72766
rpl18	R-DRE-72312
rpl18	R-DRE-8868773
rpl18	R-DRE-6791226
rpl18	R-DRE-8953854
rpl18	R-DRE-392499
ptbp1a	R-DRE-6803529
ptbp1a	R-DRE-72163
ptbp1a	R-DRE-72172
ptbp1a	R-DRE-72203
ptbp1a	R-DRE-5654738
ptbp1a	R-DRE-190236
ptbp1a	R-DRE-8953854
ptbp1a	R-DRE-9006934
ptbp1a	R-DRE-162582
smn1	R-DRE-191859
smn1	R-DRE-194441
smn1	R-DRE-8953854
cacnb4a	R-DRE-112308
cacnb4a	R-DRE-112316
cacnb4a	R-DRE-112315
pfn2b	R-DRE-376176
pfn2b	R-DRE-4086400
pfn2b	R-DRE-3858494
pfn2b	R-DRE-195721
pfn2b	R-DRE-9675108
pfn2b	R-DRE-422475
pfn2b	R-DRE-1266738
pfn2b	R-DRE-5663220
pfn2b	R-DRE-195258
pfn2b	R-DRE-9716542
pfn2b	R-DRE-194315
pfn2b	R-DRE-162582
TMEM67	R-DRE-5620912
TMEM67	R-DRE-5617833
TMEM67	R-DRE-1852241
got2b	R-DRE-8964539
got2b	R-DRE-8963693
got2b	R-DRE-70326
got2b	R-DRE-70263
got2b	R-DRE-71291
got2b	R-DRE-389661
got2b	R-DRE-71387
got2b	R-DRE-1430728
mapk8b	R-DRE-139910
mapk8b	R-DRE-9007892
mapk8b	R-DRE-450341
mapk8b	R-DRE-114452
mapk8b	R-DRE-450282
mapk8b	R-DRE-376172
mapk8b	R-DRE-373752
mapk8b	R-DRE-5693606
mapk8b	R-DRE-5693565
mapk8b	R-DRE-450321
mapk8b	R-DRE-450294
mapk8b	R-DRE-448424
mapk8b	R-DRE-2559580
mapk8b	R-DRE-2871796
mapk8b	R-DRE-2454202
mapk8b	R-DRE-5693532
mapk8b	R-DRE-9675108
mapk8b	R-DRE-422475
mapk8b	R-DRE-1266738
mapk8b	R-DRE-109606
mapk8b	R-DRE-109581
mapk8b	R-DRE-5357801
mapk8b	R-DRE-73887
mapk8b	R-DRE-204998
mapk8b	R-DRE-193704
mapk8b	R-DRE-193648
mapk8b	R-DRE-73894
mapk8b	R-DRE-2559583
mapk8b	R-DRE-975871
mapk8b	R-DRE-975155
mapk8b	R-DRE-937061
mapk8b	R-DRE-975138
mapk8b	R-DRE-449147
mapk8b	R-DRE-446652
mapk8b	R-DRE-181438
mapk8b	R-DRE-168898
mapk8b	R-DRE-168249
mapk8b	R-DRE-168256
mapk8b	R-DRE-168188
mapk8b	R-DRE-168181
mapk8b	R-DRE-168179
mapk8b	R-DRE-168176
mapk8b	R-DRE-168142
mapk8b	R-DRE-168164
mapk8b	R-DRE-168138
mapk8b	R-DRE-166166
mapk8b	R-DRE-166058
mapk8b	R-DRE-166016
mapk8b	R-DRE-1280215
mapk8b	R-DRE-162582
mapk8b	R-DRE-2262752
mapk8b	R-DRE-8953897
vwa1	R-DRE-8957275
vwa1	R-DRE-381426
vwa1	R-DRE-597592
vwa1	R-DRE-392499
uqcrb	R-DRE-611105
uqcrb	R-DRE-163200
uqcrb	R-DRE-1428517
uqcrb	R-DRE-1430728
sirt3	R-DRE-2151201
sirt3	R-DRE-1592230
sirt3	R-DRE-9617629
sirt3	R-DRE-9614085
sirt3	R-DRE-1852241
sirt3	R-DRE-74160
sirt3	R-DRE-73857
sirt3	R-DRE-212436
OSTM1	R-DRE-382551
OSTM1	R-DRE-983712
OSTM1	R-DRE-2672351
sufu	R-DRE-5632684
sufu	R-DRE-5610787
sufu	R-DRE-5610785
sufu	R-DRE-5610780
sufu	R-DRE-5358351
sufu	R-DRE-162582
bmp15	R-DRE-8957275
bmp15	R-DRE-381426
bmp15	R-DRE-597592
bmp15	R-DRE-392499
ube2na	R-DRE-5693571
ube2na	R-DRE-69473
ube2na	R-DRE-5693607
ube2na	R-DRE-975144
ube2na	R-DRE-937039
ube2na	R-DRE-8866654
ube2na	R-DRE-8852135
ube2na	R-DRE-69481
ube2na	R-DRE-5693606
ube2na	R-DRE-5693565
ube2na	R-DRE-5607764
ube2na	R-DRE-450321
ube2na	R-DRE-450302
ube2na	R-DRE-450294
ube2na	R-DRE-448424
ube2na	R-DRE-202424
ube2na	R-DRE-168638
ube2na	R-DRE-2871837
ube2na	R-DRE-2454202
ube2na	R-DRE-5621481
ube2na	R-DRE-5693567
ube2na	R-DRE-5693538
ube2na	R-DRE-5693532
ube2na	R-DRE-202403
ube2na	R-DRE-168643
ube2na	R-DRE-9663891
ube2na	R-DRE-9646399
ube2na	R-DRE-69620
ube2na	R-DRE-1640170
ube2na	R-DRE-9612973
ube2na	R-DRE-1632852
ube2na	R-DRE-73894
ube2na	R-DRE-5696399
ube2na	R-DRE-5696398
ube2na	R-DRE-5696395
ube2na	R-DRE-983169
ube2na	R-DRE-983168
ube2na	R-DRE-1280218
ube2na	R-DRE-975871
ube2na	R-DRE-975155
ube2na	R-DRE-937061
ube2na	R-DRE-975138
ube2na	R-DRE-9020702
ube2na	R-DRE-449147
ube2na	R-DRE-446652
ube2na	R-DRE-181438
ube2na	R-DRE-445989
ube2na	R-DRE-168898
ube2na	R-DRE-168249
ube2na	R-DRE-168256
ube2na	R-DRE-168188
ube2na	R-DRE-168181
ube2na	R-DRE-168179
ube2na	R-DRE-168176
ube2na	R-DRE-168142
ube2na	R-DRE-168164
ube2na	R-DRE-168138
ube2na	R-DRE-166166
ube2na	R-DRE-166058
ube2na	R-DRE-166016
ube2na	R-DRE-1280215
ube2na	R-DRE-597592
ube2na	R-DRE-392499
pon1	R-DRE-2142688
pon1	R-DRE-9754706
pon1	R-DRE-2142753
pon1	R-DRE-8978868
pon1	R-DRE-556833
pon1	R-DRE-9748784
pon1	R-DRE-1430728
iqcb1	R-DRE-5620912
iqcb1	R-DRE-5617833
iqcb1	R-DRE-1852241
HCK	R-DRE-9705462
HCK	R-DRE-9674555
HCK	R-DRE-912631
HCK	R-DRE-512988
HCK	R-DRE-449147
HCK	R-DRE-168256
HCK	R-DRE-1280215
FAM20C	R-DRE-8957275
FAM20C	R-DRE-381426
FAM20C	R-DRE-597592
FAM20C	R-DRE-392499
cadm1b	R-DRE-420597
cadm1b	R-DRE-421270
cadm1b	R-DRE-418990
cadm1b	R-DRE-446728
cadm1b	R-DRE-1500931
TXN	R-DRE-5676934
TXN	R-DRE-499943
TXN	R-DRE-3299685
TXN	R-DRE-2559580
TXN	R-DRE-844456
TXN	R-DRE-622312
TXN	R-DRE-168643
TXN	R-DRE-5628897
TXN	R-DRE-74160
TXN	R-DRE-73857
TXN	R-DRE-3700989
TXN	R-DRE-2559583
TXN	R-DRE-212436
TXN	R-DRE-168249
TXN	R-DRE-168256
TXN	R-DRE-15869
TXN	R-DRE-1430728
TXN	R-DRE-392499
TXN	R-DRE-9711123
TXN	R-DRE-2262752
TXN	R-DRE-8953897
grk1a	R-DRE-2514859
grk1a	R-DRE-2514856
grk1a	R-DRE-9709957
grk1a	R-DRE-2187338
ca14	R-DRE-1475029
ca14	R-DRE-1430728
atp6v1e1b	R-DRE-1222556
atp6v1e1b	R-DRE-9711097
atp6v1e1b	R-DRE-9639288
atp6v1e1b	R-DRE-74752
atp6v1e1b	R-DRE-77387
atp6v1e1b	R-DRE-917977
atp6v1e1b	R-DRE-917937
atp6v1e1b	R-DRE-168249
atp6v1e1b	R-DRE-168256
atp6v1e1b	R-DRE-9006934
atp6v1e1b	R-DRE-382551
atp6v1e1b	R-DRE-983712
atp6v1e1b	R-DRE-162582
atp6v1e1b	R-DRE-2262752
atp6v1e1b	R-DRE-8953897
mterf3	R-DRE-5205685
mterf3	R-DRE-5205647
mterf3	R-DRE-9663891
mterf3	R-DRE-9612973
mterf3	R-DRE-1632852
trim36	R-DRE-983169
trim36	R-DRE-983168
trim36	R-DRE-1280218
trim36	R-DRE-168256
B4GALT3	R-DRE-975577
B4GALT3	R-DRE-2022854
B4GALT3	R-DRE-1638074
B4GALT3	R-DRE-1630316
B4GALT3	R-DRE-975576
B4GALT3	R-DRE-71387
B4GALT3	R-DRE-948021
B4GALT3	R-DRE-446203
B4GALT3	R-DRE-1430728
B4GALT3	R-DRE-597592
B4GALT3	R-DRE-392499
bbs1	R-DRE-5620922
bbs1	R-DRE-5620920
bbs1	R-DRE-5617833
bbs1	R-DRE-1852241
e2f6	R-DRE-74160
e2f6	R-DRE-8953750
e2f6	R-DRE-73857
e2f6	R-DRE-212436
mvb12ba	R-DRE-917729
mvb12ba	R-DRE-5653656
mvb12ba	R-DRE-199991
	R-DRE-9033658
	R-DRE-9037629
	R-DRE-71387
tpst2	R-DRE-163841
tpst2	R-DRE-597592
tpst2	R-DRE-392499
arhgap25	R-DRE-9716542
arhgap25	R-DRE-9013149
arhgap25	R-DRE-9012999
arhgap25	R-DRE-194315
arhgap25	R-DRE-162582
lman1	R-DRE-5694530
lman1	R-DRE-204005
lman1	R-DRE-9013408
lman1	R-DRE-948021
lman1	R-DRE-446203
lman1	R-DRE-199977
lman1	R-DRE-5653656
lman1	R-DRE-199991
lman1	R-DRE-9013106
lman1	R-DRE-9013405
lman1	R-DRE-9716542
lman1	R-DRE-9012999
lman1	R-DRE-8980692
lman1	R-DRE-194315
lman1	R-DRE-597592
lman1	R-DRE-392499
lman1	R-DRE-162582
FER	R-DRE-1433557
FER	R-DRE-9006934
FER	R-DRE-162582
hif1an	R-DRE-1234174
hif1an	R-DRE-2262752
hif1an	R-DRE-8953897
ubc	R-DRE-975956
ubc	R-DRE-72689
ubc	R-DRE-1799339
ubc	R-DRE-72737
ubc	R-DRE-72706
ubc	R-DRE-72613
ubc	R-DRE-156827
ubc	R-DRE-927802
ubc	R-DRE-975957
ubc	R-DRE-983705
ubc	R-DRE-9762114
ubc	R-DRE-9759194
ubc	R-DRE-975163
ubc	R-DRE-9664873
ubc	R-DRE-975144
ubc	R-DRE-9648002
ubc	R-DRE-9609507
ubc	R-DRE-937072
ubc	R-DRE-937039
ubc	R-DRE-937042
ubc	R-DRE-917729
ubc	R-DRE-912631
ubc	R-DRE-9033241
ubc	R-DRE-9010553
ubc	R-DRE-901032
ubc	R-DRE-901042
ubc	R-DRE-8964043
ubc	R-DRE-8948747
ubc	R-DRE-8941858
ubc	R-DRE-8939902
ubc	R-DRE-8939236
ubc	R-DRE-8878171
ubc	R-DRE-8878159
ubc	R-DRE-8878166
ubc	R-DRE-8866654
ubc	R-DRE-8866652
ubc	R-DRE-8866427
ubc	R-DRE-8856828
ubc	R-DRE-8856825
ubc	R-DRE-8854050
ubc	R-DRE-8852135
ubc	R-DRE-8852276
ubc	R-DRE-75815
ubc	R-DRE-69656
ubc	R-DRE-69615
ubc	R-DRE-69610
ubc	R-DRE-69613
ubc	R-DRE-69601
ubc	R-DRE-69580
ubc	R-DRE-69563
ubc	R-DRE-69481
ubc	R-DRE-69541
ubc	R-DRE-69236
ubc	R-DRE-69231
ubc	R-DRE-69202
ubc	R-DRE-69052
ubc	R-DRE-68949
ubc	R-DRE-69017
ubc	R-DRE-68867
ubc	R-DRE-6807004
ubc	R-DRE-6806834
ubc	R-DRE-6804757
ubc	R-DRE-6806003
ubc	R-DRE-6783310
ubc	R-DRE-5693606
ubc	R-DRE-5693565
ubc	R-DRE-5689896
ubc	R-DRE-5687128
ubc	R-DRE-5689603
ubc	R-DRE-5676590
ubc	R-DRE-5675221
ubc	R-DRE-5658442
ubc	R-DRE-5668541
ubc	R-DRE-5656121
ubc	R-DRE-5655862
ubc	R-DRE-5654741
ubc	R-DRE-5654743
ubc	R-DRE-5654738
ubc	R-DRE-5654736
ubc	R-DRE-5654733
ubc	R-DRE-5654732
ubc	R-DRE-5654726
ubc	R-DRE-5654727
ubc	R-DRE-5632684
ubc	R-DRE-5610787
ubc	R-DRE-5610785
ubc	R-DRE-5607764
ubc	R-DRE-5610780
ubc	R-DRE-5607761
ubc	R-DRE-532668
ubc	R-DRE-4641258
ubc	R-DRE-4641257
ubc	R-DRE-453276
ubc	R-DRE-4608870
ubc	R-DRE-450531
ubc	R-DRE-450408
ubc	R-DRE-450321
ubc	R-DRE-450302
ubc	R-DRE-450294
ubc	R-DRE-448424
ubc	R-DRE-376176
ubc	R-DRE-3769402
ubc	R-DRE-349425
ubc	R-DRE-2559585
ubc	R-DRE-2559580
ubc	R-DRE-2173796
ubc	R-DRE-2173795
ubc	R-DRE-2173793
ubc	R-DRE-2173791
ubc	R-DRE-2173788
ubc	R-DRE-209560
ubc	R-DRE-202424
ubc	R-DRE-209543
ubc	R-DRE-195253
ubc	R-DRE-193639
ubc	R-DRE-190236
ubc	R-DRE-182971
ubc	R-DRE-187577
ubc	R-DRE-179419
ubc	R-DRE-177929
ubc	R-DRE-179409
ubc	R-DRE-176814
ubc	R-DRE-176409
ubc	R-DRE-176408
ubc	R-DRE-174184
ubc	R-DRE-174154
ubc	R-DRE-174178
ubc	R-DRE-174143
ubc	R-DRE-174113
ubc	R-DRE-174084
ubc	R-DRE-174048
ubc	R-DRE-1358803
ubc	R-DRE-168638
ubc	R-DRE-1295596
ubc	R-DRE-1234176
ubc	R-DRE-1234174
ubc	R-DRE-1169091
ubc	R-DRE-110312
ubc	R-DRE-1168372
ubc	R-DRE-382556
ubc	R-DRE-512988
ubc	R-DRE-5205685
ubc	R-DRE-5689877
ubc	R-DRE-5205647
ubc	R-DRE-5358351
ubc	R-DRE-5358346
ubc	R-DRE-69275
ubc	R-DRE-453274
ubc	R-DRE-2565942
ubc	R-DRE-110320
ubc	R-DRE-4641263
ubc	R-DRE-4086400
ubc	R-DRE-3858494
ubc	R-DRE-72766
ubc	R-DRE-72312
ubc	R-DRE-8868773
ubc	R-DRE-6791226
ubc	R-DRE-8953854
ubc	R-DRE-2871837
ubc	R-DRE-8948751
ubc	R-DRE-2454202
ubc	R-DRE-5689880
ubc	R-DRE-201681
ubc	R-DRE-195721
ubc	R-DRE-5621481
ubc	R-DRE-205043
ubc	R-DRE-75893
ubc	R-DRE-5357956
ubc	R-DRE-5357905
ubc	R-DRE-2122948
ubc	R-DRE-1980143
ubc	R-DRE-157118
ubc	R-DRE-69242
ubc	R-DRE-69306
ubc	R-DRE-69239
ubc	R-DRE-69206
ubc	R-DRE-69002
ubc	R-DRE-5696397
ubc	R-DRE-5693567
ubc	R-DRE-5693538
ubc	R-DRE-5693532
ubc	R-DRE-5685942
ubc	R-DRE-453279
ubc	R-DRE-202403
ubc	R-DRE-5656169
ubc	R-DRE-110313
ubc	R-DRE-9675108
ubc	R-DRE-422475
ubc	R-DRE-1266738
ubc	R-DRE-2173789
ubc	R-DRE-170834
ubc	R-DRE-6804756
ubc	R-DRE-5688426
ubc	R-DRE-5689901
ubc	R-DRE-3134975
ubc	R-DRE-1834949
ubc	R-DRE-168643
ubc	R-DRE-9663891
ubc	R-DRE-9646399
ubc	R-DRE-69620
ubc	R-DRE-68886
ubc	R-DRE-69278
ubc	R-DRE-68882
ubc	R-DRE-446203
ubc	R-DRE-2555396
ubc	R-DRE-2467813
ubc	R-DRE-1640170
ubc	R-DRE-6807070
ubc	R-DRE-9612973
ubc	R-DRE-5653656
ubc	R-DRE-199991
ubc	R-DRE-1632852
ubc	R-DRE-5357801
ubc	R-DRE-5675482
ubc	R-DRE-5218859
ubc	R-DRE-5213460
ubc	R-DRE-174824
ubc	R-DRE-73887
ubc	R-DRE-204998
ubc	R-DRE-193704
ubc	R-DRE-917937
ubc	R-DRE-9006936
ubc	R-DRE-73894
ubc	R-DRE-73893
ubc	R-DRE-6782210
ubc	R-DRE-6782135
ubc	R-DRE-6781827
ubc	R-DRE-5696400
ubc	R-DRE-6781823
ubc	R-DRE-5696399
ubc	R-DRE-5696398
ubc	R-DRE-5696395
ubc	R-DRE-5696394
ubc	R-DRE-110314
ubc	R-DRE-74160
ubc	R-DRE-73857
ubc	R-DRE-5633007
ubc	R-DRE-3700989
ubc	R-DRE-2559583
ubc	R-DRE-2559582
ubc	R-DRE-212436
ubc	R-DRE-983169
ubc	R-DRE-983168
ubc	R-DRE-1280218
ubc	R-DRE-8951664
ubc	R-DRE-8849469
ubc	R-DRE-9758274
ubc	R-DRE-975871
ubc	R-DRE-975155
ubc	R-DRE-937061
ubc	R-DRE-975138
ubc	R-DRE-9020702
ubc	R-DRE-449147
ubc	R-DRE-446652
ubc	R-DRE-181438
ubc	R-DRE-445989
ubc	R-DRE-168898
ubc	R-DRE-168249
ubc	R-DRE-168256
ubc	R-DRE-168188
ubc	R-DRE-168181
ubc	R-DRE-168179
ubc	R-DRE-168176
ubc	R-DRE-168142
ubc	R-DRE-168164
ubc	R-DRE-168138
ubc	R-DRE-166166
ubc	R-DRE-166058
ubc	R-DRE-166016
ubc	R-DRE-1280215
ubc	R-DRE-9006934
ubc	R-DRE-9006927
ubc	R-DRE-9006925
ubc	R-DRE-8863795
ubc	R-DRE-8848021
ubc	R-DRE-5684996
ubc	R-DRE-5683057
ubc	R-DRE-5673001
ubc	R-DRE-1257604
ubc	R-DRE-1253288
ubc	R-DRE-1236394
ubc	R-DRE-1227986
ubc	R-DRE-382551
ubc	R-DRE-597592
ubc	R-DRE-392499
ubc	R-DRE-162582
ubc	R-DRE-9711123
ubc	R-DRE-9755511
ubc	R-DRE-9708530
ubc	R-DRE-2262752
ubc	R-DRE-8953897
DENND3	R-DRE-8876198
DENND3	R-DRE-9007101
DENND3	R-DRE-5653656
DENND3	R-DRE-199991
vps26a	R-DRE-3238698
vps26a	R-DRE-195721
vps26a	R-DRE-162582
prps1b	R-DRE-73843
prps1b	R-DRE-71336
prps1b	R-DRE-71387
prps1b	R-DRE-1430728
	R-DRE-76042
	R-DRE-75953
	R-DRE-73776
	R-DRE-73779
	R-DRE-674695
	R-DRE-6804756
	R-DRE-5633007
	R-DRE-3700989
gamt	R-DRE-71288
gamt	R-DRE-71291
gamt	R-DRE-1430728
lipca	R-DRE-8964026
lipca	R-DRE-8964043
lipca	R-DRE-8963899
lipca	R-DRE-8963889
lipca	R-DRE-174824
lipca	R-DRE-382551
asxl1	R-DRE-5689603
asxl1	R-DRE-5688426
asxl1	R-DRE-597592
asxl1	R-DRE-392499
COA1	R-DRE-6799198
COA1	R-DRE-611105
COA1	R-DRE-163200
COA1	R-DRE-1428517
COA1	R-DRE-1430728
nr2f6a	R-DRE-383280
nr2f6a	R-DRE-74160
nr2f6a	R-DRE-73857
nr2f6a	R-DRE-212436
gnao1a	R-DRE-4086398
gnao1a	R-DRE-3858494
gnao1a	R-DRE-195721
gnao1a	R-DRE-162582
neu4	R-DRE-1660662
neu4	R-DRE-4085001
neu4	R-DRE-446219
neu4	R-DRE-446193
neu4	R-DRE-556833
neu4	R-DRE-428157
neu4	R-DRE-446203
neu4	R-DRE-1430728
neu4	R-DRE-597592
neu4	R-DRE-392499
nudt4a	R-DRE-1855167
nudt4a	R-DRE-1483249
nudt4a	R-DRE-1430728
bub3	R-DRE-141430
bub3	R-DRE-141405
bub3	R-DRE-453276
bub3	R-DRE-179419
bub3	R-DRE-179409
bub3	R-DRE-176814
bub3	R-DRE-176409
bub3	R-DRE-176408
bub3	R-DRE-174184
bub3	R-DRE-174143
bub3	R-DRE-9648025
bub3	R-DRE-69620
bub3	R-DRE-69618
bub3	R-DRE-68886
bub3	R-DRE-69278
bub3	R-DRE-68882
bub3	R-DRE-68877
bub3	R-DRE-5663220
bub3	R-DRE-2555396
bub3	R-DRE-2467813
bub3	R-DRE-2500257
bub3	R-DRE-1640170
bub3	R-DRE-141424
bub3	R-DRE-141444
bub3	R-DRE-195258
bub3	R-DRE-9716542
bub3	R-DRE-194315
bub3	R-DRE-162582
scmh1	R-DRE-3108214
scmh1	R-DRE-4570464
scmh1	R-DRE-8939243
scmh1	R-DRE-3899300
scmh1	R-DRE-8878171
scmh1	R-DRE-2559580
scmh1	R-DRE-4551638
scmh1	R-DRE-3108232
scmh1	R-DRE-2990846
scmh1	R-DRE-6807070
scmh1	R-DRE-8943724
scmh1	R-DRE-74160
scmh1	R-DRE-73857
scmh1	R-DRE-2559583
scmh1	R-DRE-212436
scmh1	R-DRE-9006925
scmh1	R-DRE-1257604
scmh1	R-DRE-597592
scmh1	R-DRE-392499
scmh1	R-DRE-162582
scmh1	R-DRE-2262752
scmh1	R-DRE-8953897
erap1b	R-DRE-983170
erap1b	R-DRE-983169
erap1b	R-DRE-1280218
erap1b	R-DRE-168256
hsd17b2	R-DRE-193144
