go_id	external_gene_name
17254	GO:0005874	si:dkey-11m19.5
17255	GO:0030286	si:dkey-11m19.5
17256	GO:0008569	si:dkey-11m19.5
17257	GO:0051959	si:dkey-11m19.5
17258	GO:0036156	si:dkey-11m19.5
17259	GO:0097729	si:dkey-11m19.5
17260	GO:0016020	spire2
17261	GO:0003779	spire2
17262	GO:0007015	spire2
17263	GO:0005737	spire2
17264	GO:0005856	spire2
17265	GO:0005886	spire2
17266	GO:0016192	spire2
17267	GO:0015031	spire2
17268	GO:0045010	spire2
17269	GO:0030659	spire2
17270	GO:0031410	spire2
17271	GO:0051641	spire2
17272	GO:0022607	spire2
17273	GO:0051234	spire2
17274	GO:0005575	zgc:172253
17275	GO:0008150	zgc:172253
17276	GO:0003674	zgc:172253
17277	GO:0016020	tm4sf4
17278	GO:0003674	tm4sf4
17279	GO:0031018	tm4sf4
17280	GO:0090104	tm4sf4
17281	GO:2000077	tm4sf4
17282	GO:2000227	tm4sf4
17283	GO:0016021	tm4sf4
17285	GO:0046982	si:dkey-23a13.12
17286	GO:0000786	si:dkey-23a13.12
17287	GO:0003677	si:dkey-23a13.12
17289	GO:0005737	si:dkey-27m7.4
17290	GO:0005882	si:dkey-27m7.4
17291	GO:0005198	si:dkey-27m7.4
17292	GO:0030424	si:dkey-27m7.4
17293	GO:0005200	si:dkey-27m7.4
17294	GO:0045109	si:dkey-27m7.4
17295	GO:0033693	si:dkey-27m7.4
17296	GO:0099160	si:dkey-27m7.4
17298	GO:1990904	larp6b
17299	GO:0006396	larp6b
17300	GO:0003723	larp6b
17301	GO:0005634	larp6b
17302	GO:0003676	larp6b
17303	GO:0004672	tbck
17304	GO:0005524	tbck
17305	GO:0006468	tbck
17306	GO:0090630	tbck
17307	GO:0005096	tbck
17308	GO:0016301	tbck
17309	GO:0016310	tbck
17311	GO:0016567	ankib1b
17312	GO:0004842	ankib1b
17313	GO:0005515	ankib1b
17314	GO:0016020	kcnj19a
17315	GO:0006811	kcnj19a
17316	GO:0005886	kcnj19a
17317	GO:1990573	kcnj19a
17318	GO:0005242	kcnj19a
17319	GO:0005244	kcnj19a
17320	GO:0006813	kcnj19a
17321	GO:0034765	kcnj19a
17322	GO:0015467	kcnj19a
17323	GO:0016021	kcnj19a
17324	GO:0000123	kansl1b
17325	GO:0044545	kansl1b
17326	GO:0035035	kansl1b
17328	GO:0003824	gpt2l
17329	GO:0008483	gpt2l
17331	GO:0009058	gpt2l
17332	GO:0030170	gpt2l
17333	GO:0042853	gpt2l
17334	GO:0003677	si:dkey-108k21.24
17335	GO:0046982	si:dkey-108k21.24
17336	GO:0000786	si:dkey-108k21.24
17337	GO:0030527	si:dkey-108k21.24
17338	GO:0005634	si:dkey-108k21.24
17339	GO:0005694	si:dkey-108k21.24
17341	GO:1902751	cdc25d
17342	GO:0006470	cdc25d
17343	GO:0004725	cdc25d
17344	GO:0003677	si:dkey-20i10.7
17345	GO:0004222	lmln
17346	GO:0016787	lmln
17347	GO:0006508	lmln
17348	GO:0016020	lmln
17349	GO:0005737	lmln
17350	GO:0046872	lmln
17351	GO:0008233	lmln
17352	GO:0007155	lmln
17353	GO:0002040	lmln
17354	GO:0008237	lmln
17355	GO:0048885	lmln
17356	GO:0097324	lmln
17358	GO:0060041	vps28
17359	GO:0015031	vps28
17360	GO:0000813	vps28
17361	GO:0044877	vps28
17362	GO:0032509	vps28
17363	GO:0043328	vps28
17364	GO:0005768	vps28
17365	GO:0007165	si:dkeyp-46h3.3
17366	GO:0005615	si:dkeyp-46h3.3
17367	GO:0030246	si:dkeyp-46h3.3
17368	GO:0007155	pcdh2ab10
17369	GO:0007156	pcdh2ab10
17370	GO:0005509	pcdh2ab10
17371	GO:0016020	pcdh2ab10
17372	GO:0005886	pcdh2ab10
17373	GO:0030246	si:dkeyp-98a7.9
17374	GO:0009435	si:dkey-145c18.4
17375	GO:0047280	si:dkey-145c18.4
17376	GO:0004984	or104-2
17377	GO:0004930	or104-2
17378	GO:0016021	or104-2
17379	GO:0007186	or104-2
17380	GO:0016020	or104-2
17381	GO:0005886	or104-2
17382	GO:0007165	or104-2
17383	GO:0007608	or104-2
17384	GO:0050896	or104-2
17385	GO:0005549	or104-2
17386	GO:0050911	or104-2
17387	GO:0035556	myzap
17388	GO:0060047	myzap
17389	GO:0003674	myzap
17390	GO:0003677	rfxank
17391	GO:0005634	rfxank
17392	GO:0006357	rfxank
17393	GO:0010468	rfxank
17394	GO:0005515	rfxank
17396	GO:0003824	galm
17397	GO:0005575	galm
17398	GO:0016853	galm
17399	GO:0005975	galm
17400	GO:0030246	galm
17401	GO:0006012	galm
17402	GO:0033499	galm
17403	GO:0004034	galm
17404	GO:0006006	galm
17405	GO:0019318	galm
17406	GO:0005576	dpt
17407	GO:0003674	dpt
17408	GO:0005201	dpt
17409	GO:0030199	dpt
17410	GO:0016020	or106-5
17411	GO:0004930	or106-5
17412	GO:0007165	or106-5
17413	GO:0007186	or106-5
17414	GO:0004984	or106-5
17415	GO:0016021	or106-5
17416	GO:0005549	or106-5
17417	GO:0050911	or106-5
17418	GO:0016020	si:dkey-13p1.4
17420	GO:0042393	kmt2d
17421	GO:0045944	kmt2d
17422	GO:0003713	kmt2d
17423	GO:0007507	kmt2d
17424	GO:0060027	kmt2d
17425	GO:0048701	kmt2d
17426	GO:0048703	kmt2d
17427	GO:0007420	kmt2d
17428	GO:0060026	kmt2d
17429	GO:0042800	kmt2d
17430	GO:0044666	kmt2d
17431	GO:0003428	kmt2d
17432	GO:0035097	kmt2d
17433	GO:0016570	kmt2d
17434	GO:0046872	kmt2d
17435	GO:0005654	kmt2d
17436	GO:0005634	kmt2d
17437	GO:0016740	kmt2d
17438	GO:0008168	kmt2d
17439	GO:0032259	kmt2d
17440	GO:0006325	kmt2d
17441	GO:0005515	kmt2d
17442	GO:0016571	kmt2d
17443	GO:0006398	CR759863.2
17445	GO:0005737	ranbp3a
17446	GO:0005096	ranbp3a
17447	GO:0005643	ranbp3a
17448	GO:0006611	ranbp3a
17449	GO:0046907	ranbp3a
17451	GO:0016020	si:ch211-157j23.3
17452	GO:0016740	trmt10c
17453	GO:0005654	trmt10c
17454	GO:0005634	trmt10c
17455	GO:0005739	trmt10c
17456	GO:0000049	trmt10c
17457	GO:0008168	trmt10c
17458	GO:0032259	trmt10c
17459	GO:0008033	trmt10c
17460	GO:0030488	trmt10c
17461	GO:0042645	trmt10c
17462	GO:0009019	trmt10c
17463	GO:0070131	trmt10c
17464	GO:0052905	trmt10c
17465	GO:0097745	trmt10c
17467	GO:0003677	gpbp1l1
17468	GO:0005634	gpbp1l1
17469	GO:0006355	gpbp1l1
17470	GO:0003723	gpbp1l1
17471	GO:0006351	gpbp1l1
17472	GO:0045893	gpbp1l1
17475	GO:0005634	rnf20
17476	GO:0016740	rnf20
17477	GO:0046872	rnf20
17478	GO:0061630	rnf20
17479	GO:0004842	rnf20
17480	GO:0016567	rnf20
17481	GO:0006325	rnf20
17482	GO:0010390	rnf20
17483	GO:0033503	rnf20
17484	GO:0071894	rnf20
17486	GO:0006355	si:ch73-52f15.5
17487	GO:0005634	si:ch73-52f15.5
17488	GO:0006357	si:ch73-52f15.5
17489	GO:0016705	cyp8b3
17490	GO:0005506	cyp8b3
17491	GO:0020037	cyp8b3
17492	GO:0004497	cyp8b3
17493	GO:0016020	cyp8b3
17494	GO:0046872	cyp8b3
17495	GO:0016491	cyp8b3
17496	GO:0005783	cyp8b3
17497	GO:0005789	cyp8b3
17498	GO:0008203	cyp8b3
17499	GO:0008397	cyp8b3
17501	GO:0031514	gas8
17502	GO:0048870	gas8
17503	GO:0008017	gas8
17504	GO:0031267	gas8
17507	GO:0005737	btbd10b
17508	GO:0005515	btbd10b
17509	GO:0042327	btbd10b
17511	GO:0000978	znf536
17512	GO:0006355	znf536
17513	GO:0005634	znf536
17514	GO:0000981	znf536
17515	GO:0006357	znf536
17517	GO:0016021	dcst2
17519	GO:0042254	bop1
17520	GO:0006364	bop1
17521	GO:0005515	bop1
17522	GO:0016020	selp
17523	GO:0005886	selp
17524	GO:0030097	selp
17525	GO:0046872	selp
17526	GO:0005615	selp
17527	GO:0007155	selp
17528	GO:0009897	selp
17529	GO:0033691	selp
17530	GO:0034097	selp
17531	GO:0007157	selp
17532	GO:0035701	selp
17533	GO:0097241	selp
17534	GO:0050901	selp
17535	GO:0070492	selp
17536	GO:0048856	selp
17537	GO:0003677	polq
17538	GO:0005524	polq
17539	GO:0003676	polq
17540	GO:0000166	polq
17541	GO:0006260	polq
17542	GO:0003887	polq
17543	GO:0006261	polq
17544	GO:0006281	polq
17545	GO:0006302	polq
17546	GO:0071897	polq
17547	GO:0097681	polq
17549	GO:0000981	six9
17550	GO:0006355	six9
17551	GO:0003677	six9
17552	GO:0005634	six9
17553	GO:0000978	six9
17554	GO:0006357	six9
17555	GO:0005667	six9
17556	GO:0061588	ano9b
17557	GO:0016020	si:dkeyp-82a1.8
17558	GO:0019829	atp13a2
17559	GO:0016887	atp13a2
17560	GO:0006812	atp13a2
17561	GO:0000166	atp13a2
17562	GO:0005524	atp13a2
17563	GO:0016021	atp13a2
17564	GO:0005215	atp13a2
17565	GO:0140358	atp13a2
17566	GO:0005737	frzb
17567	GO:0060070	frzb
17568	GO:0005576	frzb
17569	GO:0005615	frzb
17570	GO:0017147	frzb
17571	GO:0016055	frzb
17572	GO:0030154	frzb
17573	GO:0035988	frzb
17574	GO:0005515	frzb
17575	GO:0005634	si:ch211-161h7.4
17576	GO:0000776	si:ch211-161h7.4
17577	GO:0051382	si:ch211-161h7.4
17578	GO:0019237	si:ch211-161h7.4
17579	GO:0051315	si:ch211-161h7.4
17580	GO:0051455	si:ch211-161h7.4
17581	GO:0000779	si:ch211-161h7.4
17582	GO:0016020	cldn19
17583	GO:0005886	cldn19
17584	GO:0007155	cldn19
17585	GO:0005198	cldn19
17586	GO:0005923	cldn19
17587	GO:0070830	cldn19
17588	GO:0016021	cldn19
17589	GO:0070161	cldn19
17592	GO:0005829	pgd
17593	GO:0016491	pgd
17594	GO:0050661	pgd
17595	GO:0006098	pgd
17596	GO:0004616	pgd
17597	GO:0009051	pgd
17598	GO:0019521	pgd
17599	GO:0046177	pgd
17600	GO:0005737	klc4
17601	GO:0005856	klc4
17602	GO:0007018	klc4
17603	GO:0005874	klc4
17604	GO:0019894	klc4
17605	GO:0005871	klc4
17606	GO:0005515	klc4
17612	GO:0005615	col15a1b
17613	GO:0001654	col15a1b
17614	GO:0005201	col15a1b
17615	GO:0030198	col15a1b
17616	GO:0031012	col15a1b
17617	GO:0005581	col15a1b
17618	GO:1905812	col15a1b
17620	GO:0003677	six3a
17621	GO:0005634	six3a
17622	GO:0000978	six3a
17623	GO:0006357	six3a
17624	GO:0000981	six3a
17625	GO:0005667	six3a
17626	GO:0007420	six3a
17627	GO:0021554	six3a
17628	GO:0001654	six3a
17629	GO:0021631	six3a
17630	GO:0006355	six3a
17631	GO:0003677	pold1
17632	GO:0005634	pold1
17633	GO:0016740	pold1
17634	GO:0046872	pold1
17635	GO:0003676	pold1
17636	GO:0006260	pold1
17637	GO:0090305	pold1
17638	GO:0000166	pold1
17639	GO:0003887	pold1
17640	GO:0006261	pold1
17641	GO:0051536	pold1
17642	GO:0051539	pold1
17643	GO:0016779	pold1
17644	GO:0008296	pold1
17645	GO:0071897	pold1
17646	GO:0006287	pold1
17647	GO:0006297	pold1
17648	GO:0045004	pold1
17649	GO:0043625	pold1
17650	GO:0006259	pold1
17651	GO:0031981	pold1
17652	GO:0016757	b3glctb
17653	GO:0016020	b3glctb
17655	GO:0003677	si:dkey-226l10.6
17656	GO:0000977	si:dkey-226l10.6
17657	GO:0005634	si:dkey-226l10.6
17658	GO:0006357	si:dkey-226l10.6
17659	GO:0000981	si:dkey-226l10.6
17661	GO:0005515	ifngr1l
17662	GO:0016301	dgke
17663	GO:0007205	dgke
17664	GO:0004143	dgke
17665	GO:0007165	dgke
17666	GO:0016020	crhr1
17667	GO:0004888	crhr1
17668	GO:0005886	crhr1
17669	GO:0043005	crhr1
17670	GO:0004930	crhr1
17671	GO:0007186	crhr1
17672	GO:0007189	crhr1
17673	GO:0007188	crhr1
17674	GO:0017046	crhr1
17675	GO:0007166	crhr1
17676	GO:0008528	crhr1
17677	GO:0015056	crhr1
17678	GO:0043404	crhr1
17679	GO:0009755	crhr1
17680	GO:0071376	crhr1
17681	GO:0051424	crhr1
17682	GO:0016021	crhr1
17683	GO:0009653	crhr1
17684	GO:0048731	crhr1
17685	GO:0060271	ttc9c
17686	GO:0061371	ttc9c
17687	GO:0032474	ttc9c
17688	GO:0005515	ttc9c
17689	GO:0005515	bag6l
17690	GO:0005634	bag6l
17691	GO:0006915	bag6l
17692	GO:0005576	bag6l
17693	GO:0006325	bag6l
17694	GO:0005654	rbm12
17695	GO:0003676	rbm12
17696	GO:0003723	rbm12
17697	GO:1990904	rbm12
17698	GO:0043484	rbm12
17702	GO:0003676	srbd1
17703	GO:0003729	srbd1
17704	GO:0006412	srbd1
17705	GO:0003735	srbd1
17706	GO:0005654	pphln1
17707	GO:0003674	pphln1
17708	GO:0045814	pphln1
17709	GO:0097355	pphln1
17710	GO:0045892	pphln1
17711	GO:0004672	si:dkey-149i17.9
17712	GO:0006468	si:dkey-149i17.9
17713	GO:0005524	si:dkey-149i17.9
17714	GO:0030334	fgf4
17715	GO:0005737	fgf4
17716	GO:0008284	fgf4
17717	GO:0008083	fgf4
17718	GO:0005576	fgf4
17719	GO:0005615	fgf4
17720	GO:0030154	fgf4
17721	GO:0009887	fgf4
17722	GO:0070121	fgf4
17723	GO:0060271	fgf4
17724	GO:0007368	fgf4
17725	GO:0008543	fgf4
17726	GO:0010628	fgf4
17727	GO:0001934	fgf4
17728	GO:0005104	fgf4
17729	GO:0005737	cep192
17730	GO:0019901	cep192
17731	GO:0051298	cep192
17732	GO:0090307	cep192
17733	GO:0005814	cep192
17734	GO:0071539	cep192
17735	GO:0090222	cep192
17736	GO:0007099	cep192
17737	GO:0000242	cep192
17738	GO:0120098	cep192
17739	GO:0120099	cep192
17741	GO:0000981	lmx1a
17742	GO:0006355	lmx1a
17743	GO:0003677	lmx1a
17744	GO:0005634	lmx1a
17745	GO:0046872	lmx1a
17746	GO:0000977	lmx1a
17747	GO:0006357	lmx1a
17748	GO:0030182	lmx1a
17749	GO:0048513	lmx1a
17751	GO:0035556	si:ch211-276i6.1
17752	GO:0005515	si:ch211-276i6.1
17753	GO:0000176	exosc10
17754	GO:0008408	exosc10
17755	GO:0000166	exosc10
17756	GO:0006139	exosc10
17757	GO:0044237	exosc10
17758	GO:0003676	exosc10
17759	GO:0006396	exosc10
17762	GO:0005737	tesca
17763	GO:0005575	tesca
17764	GO:0046872	tesca
17765	GO:0005634	tesca
17766	GO:0005886	tesca
17767	GO:0005509	tesca
17768	GO:0072659	tesca
17769	GO:0033628	tesca
17770	GO:0019212	tesca
17771	GO:0030854	tesca
17772	GO:0032417	tesca
17774	GO:0035556	si:ch73-50f9.4
17775	GO:0005515	si:ch73-50f9.4
17776	GO:0009617	sid1
17777	GO:0016020	atp10b
17778	GO:0005524	atp10b
17779	GO:0000166	atp10b
17780	GO:0005886	atp10b
17781	GO:0016887	atp10b
17782	GO:0000287	atp10b
17783	GO:0140326	atp10b
17784	GO:0015914	atp10b
17785	GO:0045332	atp10b
17786	GO:0016021	atp10b
17787	GO:0005215	atp10b
17789	GO:0005524	hells
17790	GO:0005634	hells
17791	GO:0000166	hells
17792	GO:0003677	hells
17793	GO:0004386	hells
17794	GO:0008094	hells
17795	GO:0044030	hells
17796	GO:0140658	hells
17797	GO:0006338	hells
17799	GO:0009897	si:ch211-1a19.2
17800	GO:0050853	si:ch211-1a19.2
17801	GO:0003823	si:ch211-1a19.2
17802	GO:0034987	si:ch211-1a19.2
17803	GO:0006910	si:ch211-1a19.2
17804	GO:0006911	si:ch211-1a19.2
17805	GO:0006958	si:ch211-1a19.2
17806	GO:0042742	si:ch211-1a19.2
17807	GO:0045087	si:ch211-1a19.2
17808	GO:0050871	si:ch211-1a19.2
17809	GO:0042571	si:ch211-1a19.2
17810	GO:0046872	sod2
17811	GO:0016491	sod2
17812	GO:0005739	sod2
17813	GO:0045087	sod2
17814	GO:0046686	sod2
17815	GO:0005759	sod2
17816	GO:0006801	sod2
17817	GO:0001780	sod2
17818	GO:0030145	sod2
17819	GO:0004784	sod2
17820	GO:0051597	sod2
17821	GO:0019430	sod2
17822	GO:0072593	sod2
17824	GO:0005575	dgcr6
17825	GO:0008150	dgcr6
17826	GO:0003674	dgcr6
17828	GO:0016020	htr7b
17829	GO:0007268	htr7b
17830	GO:0005886	htr7b
17831	GO:0004930	htr7b
17832	GO:0007165	htr7b
17833	GO:0007186	htr7b
17834	GO:0004993	htr7b
17835	GO:0030594	htr7b
17836	GO:0007187	htr7b
17837	GO:0098664	htr7b
17838	GO:0030425	htr7b
17839	GO:0045202	htr7b
17840	GO:0007623	htr7b
17841	GO:0006939	htr7b
17842	GO:0042310	htr7b
17843	GO:0005887	htr7b
17844	GO:0016021	htr7b
17846	GO:0005576	spaw
17847	GO:0005515	spaw
17848	GO:0005125	spaw
17849	GO:0008083	spaw
17850	GO:0010862	spaw
17851	GO:0030509	spaw
17852	GO:0060395	spaw
17853	GO:0005615	spaw
17854	GO:0001947	spaw
17855	GO:0061371	spaw
17856	GO:0007368	spaw
17857	GO:0035050	spaw
17858	GO:0071907	spaw
17859	GO:0003140	spaw
17860	GO:0035469	spaw
17861	GO:0071910	spaw
17862	GO:0003146	spaw
17863	GO:0070698	spaw
17864	GO:2000223	spaw
17865	GO:0035462	spaw
17866	GO:0061966	spaw
17867	GO:0048368	spaw
17869	GO:0003674	zgc:161973
17870	GO:0019005	zgc:161973
17871	GO:0005515	zgc:161973
17872	GO:0016020	si:ch211-202h22.8
17873	GO:0046872	si:ch211-202h22.8
17874	GO:0005634	si:ch211-202h22.8
17875	GO:0005765	si:ch211-202h22.8
17876	GO:0008270	si:ch211-202h22.8
17877	GO:0098560	si:ch211-202h22.8
17878	GO:0098574	si:ch211-202h22.8
17879	GO:0005815	tubgcp2
17880	GO:0000922	tubgcp2
17881	GO:0043015	tubgcp2
17882	GO:0000226	tubgcp2
17883	GO:0007020	tubgcp2
17885	GO:0006508	senp7b
17886	GO:0005737	senp7b
17887	GO:0005634	senp7b
17888	GO:0008234	senp7b
17889	GO:0070139	senp7b
17890	GO:0016926	senp7b
17892	GO:0016567	tnfaip3
17893	GO:0016579	tnfaip3
17894	GO:0008270	tnfaip3
17895	GO:0003677	tnfaip3
17896	GO:0005634	tnfaip3
17897	GO:0005737	tnfaip3
17898	GO:0046872	tnfaip3
17899	GO:0016477	tnfaip3
17900	GO:0008234	tnfaip3
17901	GO:0004843	tnfaip3
17902	GO:1904888	tnfaip3
17903	GO:0007010	tnfaip3
17904	GO:0030177	tnfaip3
17905	GO:0070530	tnfaip3
17906	GO:0035523	tnfaip3
17907	GO:0071947	tnfaip3
17908	GO:1990168	tnfaip3
17910	GO:0007018	kif15
17911	GO:0003777	kif15
17912	GO:0008017	kif15
17913	GO:0005524	kif15
17915	GO:0016020	snap25b
17916	GO:0005886	snap25b
17917	GO:0045202	snap25b
17918	GO:0043005	snap25b
17919	GO:0000149	snap25b
17920	GO:0017075	snap25b
17921	GO:0005249	snap25b
17922	GO:0000977	znf1179
17923	GO:0005634	znf1179
17924	GO:0006357	znf1179
17925	GO:0000981	znf1179
17926	GO:0005515	per1a
17927	GO:0005634	per1a
17928	GO:0005737	per1a
17929	GO:0000122	per1a
17930	GO:0048511	per1a
17931	GO:0032922	per1a
17932	GO:0000976	per1a
17933	GO:0001222	per1a
17934	GO:0009648	per1a
17935	GO:0042542	per1a
17936	GO:0043153	per1a
17937	GO:0007165	sema3fb
17938	GO:0005886	sema3fb
17939	GO:0005615	sema3fb
17940	GO:0030215	sema3fb
17941	GO:0045499	sema3fb
17942	GO:0001755	sema3fb
17943	GO:0030335	sema3fb
17944	GO:0048843	sema3fb
17945	GO:0050919	sema3fb
17946	GO:0071526	sema3fb
17947	GO:0007411	sema3fb
17948	GO:0005515	sema3fb
17949	GO:0038191	sema3fb
17950	GO:0005102	sema3fb
17951	GO:0016787	lpin1
17952	GO:0005634	lpin1
17953	GO:0045944	lpin1
17954	GO:0003713	lpin1
17955	GO:0008195	lpin1
17956	GO:0032869	lpin1
17957	GO:0009062	lpin1
17958	GO:0019432	lpin1
17959	GO:0005741	lpin1
17960	GO:0044255	lpin1
17961	GO:0006357	lpin1
17963	GO:0016021	trarg1a
17964	GO:0030544	rnf207a
17965	GO:0051087	rnf207a
17966	GO:0044325	rnf207a
17967	GO:0048471	rnf207a
17968	GO:0055117	rnf207a
17969	GO:1901018	rnf207a
17970	GO:1901207	rnf207a
17971	GO:1903762	rnf207a
17972	GO:1903954	rnf207a
17973	GO:0016020	slc45a3
17974	GO:0055085	slc45a3
17975	GO:0022857	slc45a3
17976	GO:0008506	slc45a3
17977	GO:0015770	slc45a3
17978	GO:0000977	znf1178
17979	GO:0005634	znf1178
17980	GO:0006357	znf1178
17981	GO:0000981	znf1178
17982	GO:0003677	eepd1
17983	GO:0006281	eepd1
17985	GO:0000978	ikzf4
17986	GO:0003700	ikzf4
17987	GO:0006357	ikzf4
17988	GO:0016020	si:ch211-51h4.2
17989	GO:0016887	spata5l1
17990	GO:0005524	spata5l1
17991	GO:0005198	lad1
17992	GO:0005634	sf3a2
17993	GO:0003676	sf3a2
17994	GO:0008270	sf3a2
17995	GO:0071013	sf3a2
17996	GO:0006397	sf3a2
17997	GO:0008380	sf3a2
17998	GO:0005681	sf3a2
17999	GO:0071004	sf3a2
18000	GO:0000245	sf3a2
18001	GO:0005686	sf3a2
18002	GO:0043229	sf3a2
18004	GO:0042981	adgrg1
18005	GO:0004672	adgrg1
18006	GO:0006468	adgrg1
18007	GO:0005524	adgrg1
18008	GO:0003677	GMEB2
18009	GO:0046872	GMEB2
18010	GO:0000978	GMEB2
18011	GO:0005634	GMEB2
18012	GO:0006357	GMEB2
18013	GO:0045944	GMEB2
18014	GO:0001228	GMEB2
18015	GO:0006351	GMEB2
18017	GO:0016829	dglucy
18018	GO:0047820	dglucy
18019	GO:0006536	dglucy
18021	GO:0003677	thap7
18022	GO:0006355	thap7
18023	GO:0005634	thap7
18025	GO:0050776	tapbp.2
18026	GO:0003823	tapbp.2
18027	GO:0042824	tapbp.2
18028	GO:0062061	tapbp.2
18029	GO:0002397	tapbp.2
18030	GO:0004672	camkvb
18031	GO:0006468	camkvb
18032	GO:0005524	camkvb
18033	GO:0003677	gata2a
18034	GO:0003700	gata2a
18035	GO:0006355	gata2a
18036	GO:0005634	gata2a
18037	GO:0046872	gata2a
18038	GO:0000978	gata2a
18039	GO:0000122	gata2a
18040	GO:0008270	gata2a
18041	GO:0006357	gata2a
18042	GO:0045944	gata2a
18043	GO:0000981	gata2a
18044	GO:0043565	gata2a
18045	GO:0048821	gata2a
18046	GO:0021514	gata2a
18047	GO:0045165	gata2a
18048	GO:0060215	gata2a
18049	GO:0003190	gata2a
18050	GO:0035912	gata2a
18051	GO:0045766	gata2a
18052	GO:1902895	gata2a
18053	GO:0030097	gata2a
18056	GO:0003924	aagab
18057	GO:0005525	aagab
18058	GO:0005737	zgc:85777
18059	GO:0005575	zgc:85777
18060	GO:0016491	zgc:85777
18061	GO:0003995	zgc:85777
18062	GO:0016627	zgc:85777
18063	GO:0050660	zgc:85777
18064	GO:0033539	zgc:85777
18065	GO:0000981	hoxb9a
18066	GO:0006351	hoxb9a
18067	GO:0005634	hoxb9a
18068	GO:0006355	hoxb9a
18069	GO:0003677	hoxb9a
18070	GO:0005230	gabrb2a
18071	GO:0034220	gabrb2a
18072	GO:0004888	gabrb2a
18073	GO:0005216	gabrb2a
18074	GO:0004890	gabrb2a
18075	GO:0006811	gabrb2a
18076	GO:0016020	gabrb2a
18077	GO:0016021	gabrb2a
18078	GO:0007165	gabrb2a
18079	GO:0007268	gabrb2a
18080	GO:0042391	gabrb2a
18081	GO:0050877	gabrb2a
18082	GO:0005886	gabrb2a
18083	GO:0043005	gabrb2a
18084	GO:0045202	gabrb2a
18085	GO:0030594	gabrb2a
18086	GO:1902476	gabrb2a
18087	GO:0060078	gabrb2a
18088	GO:0060079	gabrb2a
18089	GO:0045211	gabrb2a
18090	GO:1904315	gabrb2a
18091	GO:0005254	gabrb2a
18092	GO:0006821	gabrb2a
18093	GO:0034707	gabrb2a
18094	GO:1902711	gabrb2a
18095	GO:0097060	gabrb2a
18096	GO:0022851	gabrb2a
18097	GO:0070208	gabrb2a
18098	GO:0007267	gabrb2a
18099	GO:0005231	gabrb2a
18102	GO:0000978	wu:fe05a04
18103	GO:0001228	wu:fe05a04
18104	GO:0045944	wu:fe05a04
18105	GO:0005634	wu:fe05a04
18106	GO:0006357	wu:fe05a04
18109	GO:0005737	acsbg1
18110	GO:0006629	acsbg1
18111	GO:0004467	acsbg1
18112	GO:0042759	acsbg1
18113	GO:0016405	acsbg1
18114	GO:0055085	slc2a15a
18115	GO:0022857	slc2a15a
18116	GO:0016020	slc2a15a
18117	GO:0016021	slc2a15a
18118	GO:0003677	foxq1a
18119	GO:0003700	foxq1a
18120	GO:0006355	foxq1a
18121	GO:0005634	foxq1a
18122	GO:0000978	foxq1a
18123	GO:0006357	foxq1a
18124	GO:0000981	foxq1a
18125	GO:0043565	foxq1a
18126	GO:0030154	foxq1a
18127	GO:0009653	foxq1a
18128	GO:0009410	foxq1a
18129	GO:0048731	foxq1a
18130	GO:0004715	abl2
18131	GO:0004713	abl2
18132	GO:0004672	abl2
18133	GO:0006468	abl2
18134	GO:0005524	abl2
18135	GO:0005515	abl2
18136	GO:0046872	gss
18137	GO:0005829	gss
18138	GO:0005524	gss
18139	GO:0000166	gss
18140	GO:0016874	gss
18141	GO:0000287	gss
18142	GO:0004363	gss
18143	GO:0043295	gss
18144	GO:0006750	gss
18145	GO:1901564	gss
18146	GO:0016020	pear1
18147	GO:0005044	pear1
18148	GO:0006897	pear1
18149	GO:0043277	pear1
18150	GO:0048856	pear1
18151	GO:0005515	pear1
18153	GO:0005575	ppp3r1b
18154	GO:0046872	ppp3r1b
18155	GO:0005509	ppp3r1b
18156	GO:0006470	ppp3r1b
18157	GO:0005829	ppp3r1b
18158	GO:0097720	ppp3r1b
18159	GO:0005955	ppp3r1b
18160	GO:0008597	ppp3r1b
18161	GO:0019902	ppp3r1b
18163	GO:0016020	tmem39a
18166	GO:0000978	znf1104
18167	GO:0001228	znf1104
18168	GO:0045944	znf1104
18169	GO:0005634	znf1104
18170	GO:0006357	znf1104
18175	GO:0008083	mdkb
18176	GO:0005576	mdkb
18177	GO:0007165	mdkb
18178	GO:0050896	mdkb
18179	GO:0007399	mdkb
18180	GO:0008201	mdkb
18181	GO:0051781	mdkb
18182	GO:0007420	mdkb
18183	GO:0014029	mdkb
18184	GO:0045666	mdkb
18188	GO:0016020	prkcha
18189	GO:0016740	prkcha
18190	GO:0005737	prkcha
18191	GO:0046872	prkcha
18192	GO:0004672	prkcha
18193	GO:0004674	prkcha
18194	GO:0005524	prkcha
18195	GO:0006468	prkcha
18196	GO:0000166	prkcha
18197	GO:0016301	prkcha
18198	GO:0016310	prkcha
18199	GO:0035556	prkcha
18200	GO:0018105	prkcha
18201	GO:0004697	prkcha
18202	GO:0004698	prkcha
18203	GO:0048513	prkcha
18204	GO:0048468	prkcha
18205	GO:0007155	fat1b
18206	GO:0007156	fat1b
18207	GO:0005509	fat1b
18208	GO:0016020	fat1b
18209	GO:0005886	fat1b
18211	GO:0003677	zgc:114046
18212	GO:0005634	zgc:114046
18213	GO:0005694	zgc:114046
18214	GO:0046982	zgc:114046
18215	GO:0000786	zgc:114046
